SeqNo,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13
3256,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3257,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3258,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3259,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3260,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3261,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3262,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3263,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3264,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3265,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3266,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.5,22.2,22.2
3267,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.6,22.2,22.2
3268,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.6,22.2,22.2
3269,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.6,22.2,22.2
3270,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.6,22.2,22.2
3271,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.6,22.2,22.2
3272,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.6,22.2,22.2
3273,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.45,22.6,22.2,22.2
3274,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3275,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3276,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3277,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3278,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3279,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3280,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3281,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3282,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3283,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3284,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3285,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3286,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3287,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3288,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.2
3289,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.35,22.5,22.2,22.2
3290,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.2,22.2
3291,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.3,22.2
3292,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.3,22.2
3293,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.2,22.2
3294,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.2,22.2
3295,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.2,22.2
3296,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.2,22.2
3297,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.3,22.2
3298,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.3,22.2
3299,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.2,22.2
3300,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.2,22.2
3301,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.3,22.2
3302,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.5,22.3,22.2
3303,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.25,22.5,22.2,22.2
3304,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3305,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3306,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3307,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3308,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.1
3309,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.3,22.2
3310,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3311,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3312,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3313,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3314,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.5,22.2,22.2
3315,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3316,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3317,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3318,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3319,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.25,22.4,22.2,22.1
3320,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3321,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.35,22.4,22.1,22.1
3322,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3323,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3324,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3325,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3326,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3327,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3328,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3329,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3330,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3331,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3332,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3333,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3334,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3335,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.1,22.1
3336,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.1,22.1
3337,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.1,22.1
3338,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.1,22.1
3339,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.1
3340,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.1,22.1
3341,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.1,22.1
3342,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.1
3343,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.5,22.2,22.1
3344,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.35,22.4,22.2,22.1
3345,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3346,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3347,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3348,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3349,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3350,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.2
3351,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.2
3352,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.2
3353,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.2
3354,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3355,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3356,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3357,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.25,22.4,22.2,22.1
3358,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3359,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3360,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3361,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3362,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3363,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3364,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3365,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3366,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3367,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3368,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3369,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3370,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3371,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3372,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3373,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3374,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3375,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3376,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3377,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3378,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3379,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3380,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3381,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3382,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3383,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3384,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3385,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3386,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3387,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3388,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.2,22.4,22.2,22.1
3389,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.25,22.4,22.2,22.1
3390,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3391,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.3,22.4,22.2,22.1
3392,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.35,22.4,22.2,22.1
3393,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.4,22.4,22.2,22.1
3394,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.45,22.4,22.1,22
3395,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.4,22.1,22
3396,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.5,22.4,22.1,22
3397,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.55,22.4,22.1,22
3398,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.1,22
3399,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.1,22
3400,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.1,22
3401,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.1,22
3402,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.1,22
3403,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22
3404,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3405,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.1,22.1
3406,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3407,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3408,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3409,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3410,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3411,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3412,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3413,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3414,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3415,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3416,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3417,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3418,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3419,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3420,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3421,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3422,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3423,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3424,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3425,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3426,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3427,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3428,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3429,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.2,22.1
3430,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.3,22.1
3431,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.3,22.1
3432,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.3,22.1
3433,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.6,22.4,22.3,22.1
3434,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.65,22.4,22.3,22.1
3435,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3436,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3437,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.2,22.1
3438,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3439,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3440,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3441,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3442,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3443,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3444,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3445,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3446,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3447,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3448,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3449,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3450,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3451,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3452,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3453,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3454,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3455,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3456,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3457,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3458,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3459,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3460,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3461,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.7,22.4,22.3,22.1
3462,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.75,22.4,22.3,22.1
3463,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.8,22.4,22.3,22.1
3464,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.85,22.4,22.3,22.1
3465,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.9,22.4,22.3,22.1
3466,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,24.95,22.4,22.2,22.1
3467,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.4,22.3,22.1
3468,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.4,22.3,22.1
3469,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.4,22.2,22.1
3470,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.4,22.3,22.1
3471,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.4,22.3,22.1
3472,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.4,22.3,22.1
3473,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.4,22.3,22.1
3474,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3475,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3476,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3477,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3478,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3479,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3480,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3481,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3482,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3483,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3484,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3485,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3486,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3487,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3488,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.1
3489,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.2
3490,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.3,22.2
3491,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.1
3492,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3493,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3494,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3495,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3496,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.1
3497,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3498,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3499,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3500,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3501,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3502,9998,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3503,15999,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3504,15999,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3505,15999,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3506,15999,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3507,15999,23.4,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3508,15999,23.45,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3509,15999,23.5,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3510,15999,23.5,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3511,15999,23.55,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3512,15999,23.6,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3513,15999,23.6,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3514,15999,23.65,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
3515,15999,23.7,22.5,22.5,22.8,22.6,22.5,22.4,22.5,25,22.5,22.4,22.2
