Seq,MLP_13-128-256-128-1_0.8_mean,MLP_13-128-256-128-1_0.8_median,MLP_13-128-256-128-1_0.9_mean,MLP_13-128-256-256-256-128-1_mean,,Average output
3965,16.77348328,17.89618492,19.04815292,17.47423935,,17.79801512
3966,16.77348328,17.89618492,19.04815292,17.47423935,,17.79801512
3967,16.70477486,17.91081619,18.98956299,17.52604675,,17.7828002
3968,16.51541328,17.90332222,18.79412079,16.85772133,,17.5176444
3969,16.64405441,17.92588043,18.91394615,17.46408272,,17.73699093
3970,16.64405441,17.92588043,18.91394615,17.46408272,,17.73699093
3971,16.64405441,17.92588043,18.91394615,17.46408272,,17.73699093
3972,16.64405441,17.92588043,18.91394615,17.46408272,,17.73699093
3973,16.64405441,17.92588043,18.91394615,17.46408272,,17.73699093
3974,16.64405441,17.92588043,18.91394615,17.46408272,,17.73699093
3975,16.51541328,17.90332222,18.79412079,16.85772133,,17.5176444
3976,16.51541328,17.90332222,18.79412079,16.85772133,,17.5176444
3977,16.51541328,17.90332222,18.79412079,16.85772133,,17.5176444
3978,16.51541328,17.90332222,18.79412079,16.85772133,,17.5176444
3979,16.46510887,17.90710831,18.71914673,16.89342499,,17.49619722
3980,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3981,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3982,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3983,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3984,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3985,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3986,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3987,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3988,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3989,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3990,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3991,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3992,16.42499733,17.80141449,18.64567566,16.96284294,,17.45873261
3993,16.25699425,17.63402939,18.80768776,16.67887115,,17.34439564
3994,16.25699425,17.63402939,18.80768776,16.67887115,,17.34439564
3995,16.25699425,17.63402939,18.80768776,16.67887115,,17.34439564
3996,16.29227829,17.73250771,18.88051414,16.64700699,,17.38807678
3997,15.80502033,17.27230453,19.04764175,15.99095631,,17.02898073
3998,15.89962387,17.25528145,19.03106689,15.94844627,,17.03360462
3999,15.98114109,17.2547493,19.01444244,15.90761852,,17.03948784
4000,16.06419754,17.28656578,19.02288246,15.86627674,,17.05998063
4001,16.14548874,17.30520439,19.0278492,15.82500076,,17.07588577
4002,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4003,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4004,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4005,16.14548874,17.30520439,19.0278492,15.82500076,,17.07588577
4006,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4007,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4008,16.14548874,17.30520439,19.0278492,15.82500076,,17.07588577
4009,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4010,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4011,16.14556313,17.30561447,19.0278759,15.82526684,,17.07608008
4012,15.39941978,16.46865654,18.24000549,15.07450771,,16.29564738
4013,14.52515316,15.64135933,17.45718384,14.3864975,,15.50254846
4014,14.44832134,15.6633873,17.47909927,14.42951965,,15.50508189
4015,14.44832134,15.6633873,17.47909927,14.42951965,,15.50508189
4016,14.44832134,15.6633873,17.47909927,14.42951965,,15.50508189
4017,14.53919601,15.86758423,17.36041069,14.73695755,,15.62603712
4018,14.53919601,15.86758423,17.36041069,14.73695755,,15.62603712
4019,14.53919601,15.86758423,17.36041069,14.73695755,,15.62603712
4020,14.53919601,15.86758423,17.36041069,14.73695755,,15.62603712
4021,14.53919601,15.86758423,17.36041069,14.73695755,,15.62603712
4022,14.53919601,15.86758423,17.36041069,14.73695755,,15.62603712
4023,14.53919601,15.86758423,17.36041069,14.73695755,,15.62603712
4024,14.45912933,15.90029526,17.3823204,14.74325943,,15.6212511
4025,14.38839245,15.9140625,17.40399361,14.78769684,,15.62353635
4026,14.38839245,15.9140625,17.40399361,14.78769684,,15.62353635
4027,14.38844395,15.91451836,17.40401459,14.78802681,,15.62375093
4028,14.6672802,15.78788757,17.25415039,14.70993423,,15.6048131
4029,14.76039219,15.76297951,17.12730026,14.9882822,,15.65973854
4030,14.89198208,15.94441605,17.01198006,14.95742798,,15.70145154
4031,14.89198208,15.94441605,17.01198006,14.95742798,,15.70145154
4032,14.89198208,15.94441605,17.01198006,14.95742798,,15.70145154
4033,14.16102505,15.15732193,16.06770515,14.31113434,,14.92429662
4034,13.04210377,14.27494621,15.38071442,13.38995838,,14.0219307
4035,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4036,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4037,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4038,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4039,13.00368214,14.31075096,15.35391331,13.42292786,,14.02281857
4040,13.00368214,14.31075096,15.35391331,13.42292786,,14.02281857
4041,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4042,13.12739086,14.27246094,15.23595238,13.43260002,,14.01710105
4043,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4044,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4045,12.84390163,14.11231232,15.54616737,13.19741154,,13.92494821
4046,13.00368214,14.31075096,15.35391331,13.42292786,,14.02281857
4047,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4048,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4049,13.27874374,14.45959854,14.62123585,13.66651249,,14.00652265
4050,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4051,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4052,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4053,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4054,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4055,13.27880192,14.4599762,14.62104797,13.66685486,,14.00667024
4056,13.12733459,14.27210236,15.23576355,13.43230057,,14.01687527
4057,12.84390163,14.11231232,15.54616737,13.19741154,,13.92494821
4058,13.12739086,14.27246094,15.23595238,13.43260002,,14.01710105
4059,12.84390163,14.11231232,15.54616737,13.19741154,,13.92494821
4060,13.12739086,14.27246094,15.23595238,13.43260002,,14.01710105
4061,13.12733459,14.27210236,15.23576355,13.43230057,,14.01687527
4062,13.12739086,14.27246094,15.23595238,13.43260002,,14.01710105
4063,12.84390163,14.11231232,15.54616737,13.19741154,,13.92494821
4064,12.88945103,14.07426071,15.5624752,13.16326714,,13.92236352
4065,12.95091248,14.03621483,15.580966,13.12917423,,13.92431689
4066,13.01243782,13.99777603,15.6086359,13.09659767,,13.92886186
4067,13.05628872,13.96445656,15.63743591,13.0469656,,13.9262867
4068,13.05628872,13.96445656,15.63743591,13.0469656,,13.9262867
4069,13.09597111,13.93463326,15.66763496,12.99609852,,13.92358446
4070,13.13339996,13.94059372,15.6990633,12.94564629,,13.92967582
4071,13.13339996,13.94059372,15.6990633,12.94564629,,13.92967582
4072,13.13339996,13.94059372,15.6990633,12.94564629,,13.92967582
4073,13.13346386,13.94010162,15.6987772,12.94543743,,13.92944503
4074,13.29306221,14.12079048,15.62959766,13.19695187,,14.06010055
4075,13.29304218,14.12042999,15.62879562,13.19675446,,14.05975556
4076,13.29306221,14.12079048,15.62959766,13.19695187,,14.06010055
4077,13.29306221,14.12079048,15.62959766,13.19695187,,14.06010055
4078,13.29304218,14.12042999,15.62879562,13.19675446,,14.05975556
4079,13.29306221,14.12079048,15.62959766,13.19695187,,14.06010055
4080,13.29304218,14.12042999,15.62879562,13.19675446,,14.05975556
4081,13.29306221,14.12079048,15.62959766,13.19695187,,14.06010055
4082,13.24729919,14.14770126,15.53892612,13.24911499,,14.04576039
4083,13.20558357,14.17461205,15.45890331,13.29342842,,14.03313184
4084,13.07025623,13.93151665,13.65587425,12.70565128,,13.3408246
4085,13.37385368,14.1028595,13.31425285,13.11233425,,13.47582507
4086,13.3738966,14.10321999,13.31460953,13.11268997,,13.47610402
4087,13.3738966,14.10321999,13.31460953,13.11268997,,13.47610402
4088,13.3738966,14.10321999,13.31460953,13.11268997,,13.47610402
4089,13.37385368,14.1028595,13.31425285,13.11233425,,13.47582507
4090,13.3738966,14.10321999,13.31460953,13.11268997,,13.47610402
4091,13.3738966,14.10321999,13.31460953,13.11268997,,13.47610402
4092,13.37385368,14.1028595,13.31425285,13.11233425,,13.47582507
4093,13.37385368,14.1028595,13.31425285,13.11233425,,13.47582507
4094,13.3738966,14.10321999,13.31460953,13.11268997,,13.47610402
4095,13.03822708,13.96675873,13.48813152,12.74783611,,13.31023836
4096,13.32782555,14.13454056,13.12723446,13.05527878,,13.41121984
4097,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4098,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4099,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4100,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4101,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4102,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4103,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4104,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4105,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4106,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4107,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4108,13.27572918,14.17178535,12.9398632,13.02267075,,13.35251212
4109,13.27562428,14.17142296,12.93950748,13.02248383,,13.35225964
4110,13.22636604,14.21145058,12.84930897,13.07060909,,13.33943367
4111,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4112,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4113,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4114,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4115,13.13306332,14.25415802,12.89075089,13.51381588,,13.44794703
4116,13.15756321,14.25147438,12.76660538,13.11603737,,13.32292008
4117,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4118,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4119,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4120,13.15756321,14.25147438,12.76660538,13.11603737,,13.32292008
4121,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4122,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4123,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4124,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4125,13.15756321,14.25147438,12.76660538,13.11603737,,13.32292008
4126,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4127,13.13306332,14.25415802,12.89075089,13.51381588,,13.44794703
4128,13.13294888,14.25377464,12.89060307,13.51339436,,13.44768024
4129,13.15771675,14.25183296,12.76630116,13.11626911,,13.32303
4130,12.99451733,14.18259239,13.81324291,13.33604145,,13.58159852
4131,12.99451733,14.18259239,13.81324291,13.33604145,,13.58159852
4132,13.07870579,14.14280701,13.8497467,13.28103256,,13.58807302
4133,13.25095081,14.06993103,14.00112724,13.17352676,,13.62388396
4134,13.45246315,13.99669266,14.4125967,13.06376648,,13.73137975
4135,13.52768612,13.95898438,14.63947201,13.01860809,,13.78618765
4136,13.52768612,13.95898438,14.63947201,13.01860809,,13.78618765
4137,13.52768612,13.95898438,14.63947201,13.01860809,,13.78618765
4138,13.52785873,13.95934677,14.63976383,13.01873016,,13.78642487
4139,13.52785873,13.95934677,14.63976383,13.01873016,,13.78642487
4140,13.52785873,13.95934677,14.63976383,13.01873016,,13.78642487
4141,13.52785873,13.95934677,14.63976383,13.01873016,,13.78642487
4142,13.52785873,13.95934677,14.63976383,13.01873016,,13.78642487
4143,13.60991192,14.17123604,13.89924145,13.4046793,,13.77126718
4144,13.60991192,14.17123604,13.89924145,13.4046793,,13.77126718
4145,13.60991192,14.17123604,13.89924145,13.4046793,,13.77126718
4146,13.60991192,14.17123604,13.89924145,13.4046793,,13.77126718
4147,13.60991192,14.17123604,13.89924145,13.4046793,,13.77126718
4148,13.60991192,14.17123604,13.89924145,13.4046793,,13.77126718
4149,13.60973835,14.17088699,13.89889622,13.40459633,,13.77102947
4150,13.60991192,14.17123604,13.89924145,13.4046793,,13.77126718
4151,13.79867935,14.80392075,15.39201641,13.89640427,,14.47275519
4152,14.59632778,15.310709,15.79224777,14.5638752,,15.06578994
4153,14.59632778,15.310709,15.79224777,14.5638752,,15.06578994
4154,14.59655476,15.31035042,15.79203033,14.56364155,,15.06564426
4155,14.59655476,15.31035042,15.79203033,14.56364155,,15.06564426
4156,14.54915524,15.33781624,15.74527168,14.61433506,,15.06164456
4157,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4158,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4159,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4160,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4161,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4162,14.73842049,15.50936127,15.71914101,14.96953869,,15.23411536
4163,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4164,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4165,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4166,14.51513481,15.36606979,15.68677139,14.66188431,,15.05746507
4167,14.51513481,15.36606979,15.68677139,14.66188431,,15.05746507
4168,14.51542282,15.36650658,15.68706131,14.66217041,,15.05779028
4169,14.51513481,15.36606979,15.68677139,14.66188431,,15.05746507
4170,14.49246407,15.40633965,15.63306999,14.70948982,,15.06034088
4171,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4172,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4173,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4174,14.46986198,15.44815826,15.58093834,14.75900841,,15.06449175
4175,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4176,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4177,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4178,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4179,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4180,14.46986198,15.44815826,15.58093834,14.75900841,,15.06449175
4181,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4182,14.46986198,15.44815826,15.58093834,14.75900841,,15.06449175
4183,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4184,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4185,14.47014904,15.44860649,15.58090591,14.75928497,,15.0647366
4186,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4187,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4188,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4189,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4190,14.06096745,14.88915825,15.59497261,14.32384205,,14.71723509
4191,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4192,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4193,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4194,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4195,14.0613203,14.88964844,15.59484577,14.32415485,,14.71749234
4196,14.13265896,14.85402489,15.64212704,14.28600025,,14.72870279
4197,14.20908737,14.78837204,15.74950695,14.20410347,,14.73776746
4198,14.26224709,14.79406929,15.81039619,14.16138268,,14.75702381
4199,14.68156242,14.7345295,15.81938457,14.28059292,,14.87901735
4200,14.32553959,14.80005646,15.90988255,14.1186552,,14.78853345
4201,14.391716,14.81677628,16.03530884,14.07555771,,14.82983971
4202,14.84839344,14.82885361,15.96818542,14.19456387,,14.95999908
4203,14.84839344,14.82885361,15.96818542,14.19456387,,14.95999908
4204,14.84839344,14.82885361,15.96818542,14.19456387,,14.95999908
4205,14.84857178,14.82935715,15.9684515,14.19484997,,14.9603076
4206,14.84857178,14.82935715,15.9684515,14.19484997,,14.9603076
4207,14.84839344,14.82885361,15.96818542,14.19456387,,14.95999908
4208,14.84857178,14.82935715,15.9684515,14.19484997,,14.9603076
4209,14.84857178,14.82935715,15.9684515,14.19484997,,14.9603076
4210,14.84839344,14.82885361,15.96818542,14.19456387,,14.95999908
4211,15.12147236,14.90057564,16.05043411,14.43933868,,15.1279552
4212,14.94458961,15.0255928,16.02591705,14.44225216,,15.1095879
4213,15.24416161,15.1074028,16.04133987,14.67154026,,15.26611114
4214,15.24416161,15.1074028,16.04133987,14.67154026,,15.26611114
4215,15.24416161,15.1074028,16.04133987,14.67154026,,15.26611114
4216,15.24382973,15.10680199,16.04114723,14.6711607,,15.26573491
4217,15.24382973,15.10680199,16.04114723,14.6711607,,15.26573491
4218,15.24382973,15.10680199,16.04114723,14.6711607,,15.26573491
4219,15.24382973,15.10680199,16.04114723,14.6711607,,15.26573491
4220,15.24416161,15.1074028,16.04133987,14.67154026,,15.26611114
4221,15.24416161,15.1074028,16.04133987,14.67154026,,15.26611114
4222,15.11507607,15.1087265,15.92472839,14.72447681,,15.21825194
4223,15.11507607,15.1087265,15.92472839,14.72447681,,15.21825194
4224,15.00049782,15.11561966,15.79583931,14.77859497,,15.17263794
4225,15.00049782,15.11561966,15.79583931,14.77859497,,15.17263794
4226,15.00049782,15.11561966,15.79583931,14.77859497,,15.17263794
4227,15.00049782,15.11561966,15.79583931,14.77859497,,15.17263794
4228,15.00016689,15.11499596,15.79548454,14.77820396,,15.17221284
4229,15.00016689,15.11499596,15.79548454,14.77820396,,15.17221284
4230,15.00016689,15.11499596,15.79548454,14.77820396,,15.17221284
4231,15.00049782,15.11561966,15.79583931,14.77859497,,15.17263794
4232,15.11758327,15.52941322,15.72019482,15.02558994,,15.34819531
4233,15.11758327,15.52941322,15.72019482,15.02558994,,15.34819531
